"Station Name","SASKATOON DIEFENBAKER INT'L A"
"Province","SASKATCHEWAN"
"Latitude","52.17"
"Longitude","-106.72"
"Elevation","504.10"
"Climate Identifier","4057120"
"WMO Identifier","71866"
"TC Identifier","YXE"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1998-01-01","1998","01","01","","-1.4","","-20.9","","-11.2","","29.2","","0.0","","0.0","","3.0","","2.2","","3","","","","",""
"1998-01-02","1998","01","02","","-20.8","","-30.9","","-25.9","","43.9","","0.0","","0.0","","1.4","","0.4","","4","","","","",""
"1998-01-03","1998","01","03","","-20.6","","-37.4","","-29.0","","47.0","","0.0","","0.0","","1.6","","0.8","","6","","","","",""
"1998-01-04","1998","01","04","","-19.1","","-28.7","","-23.9","","41.9","","0.0","","0.0","","2.0","","1.0","","7","","","","",""
"1998-01-05","1998","01","05","","-16.4","","-27.1","","-21.8","","39.8","","0.0","","0.0","","0.0","T","0.0","T","7","","","","",""
"1998-01-06","1998","01","06","","-20.1","","-26.4","","-23.3","","41.3","","0.0","","0.0","","0.6","","0.6","","7","","","","",""
"1998-01-07","1998","01","07","","-20.7","","-23.2","","-22.0","","40.0","","0.0","","0.0","","3.0","","1.8","","7","","","","",""
"1998-01-08","1998","01","08","","-23.2","","-26.9","","-25.1","","43.1","","0.0","","0.0","","2.0","","1.4","","9","","","","",""
"1998-01-09","1998","01","09","","-23.6","","-30.3","","-27.0","","45.0","","0.0","","0.0","","1.2","","1.1","","9","","","","",""
"1998-01-10","1998","01","10","","-23.0","","-30.0","","-26.5","","44.5","","0.0","","0.0","","1.0","","0.6","","9","","","","",""
"1998-01-11","1998","01","11","","-23.9","","-27.2","","-25.6","","43.6","","0.0","","0.0","","1.0","","1.0","","10","","","","",""
"1998-01-12","1998","01","12","","-26.9","","-35.3","","-31.1","","49.1","","0.0","","0.0","","0.0","T","0.0","T","10","","","","",""
"1998-01-13","1998","01","13","","-18.4","","-34.3","","-26.4","","44.4","","0.0","","0.0","","0.2","","0.2","","10","","","","",""
