"Station Name","SASKATOON DIEFENBAKER INT'L A"
"Province","SASKATCHEWAN"
"Latitude","52.17"
"Longitude","-106.72"
"Elevation","504.10"
"Climate Identifier","4057120"
"WMO Identifier","71866"
"TC Identifier","YXE"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1995-01-01","1995","01","01","","-8.9","","-20.9","","-14.9","","32.9","","0.0","","0.0","","1.3","","1.3","","8","","","","",""
"1995-01-02","1995","01","02","","-10.8","","-30.0","","-20.4","","38.4","","0.0","","0.0","","0.0","T","0.0","T","8","","","","",""
"1995-01-03","1995","01","03","","-21.4","","-30.8","","-26.1","","44.1","","0.0","","0.0","","0.2","","0.0","T","8","","","","",""
"1995-01-04","1995","01","04","","-14.9","","-27.4","","-21.2","","39.2","","0.0","","0.0","","0.6","","0.0","T","8","","","","",""
"1995-01-05","1995","01","05","","-14.6","","-25.2","","-19.9","","37.9","","0.0","","0.0","","0.2","","0.2","","8","","","","",""
"1995-01-06","1995","01","06","","-14.3","","-16.4","","-15.4","","33.4","","0.0","","0.0","","0.6","","0.6","","8","","","","",""
"1995-01-07","1995","01","07","","-11.0","","-15.3","","-13.2","","31.2","","0.0","","0.0","","0.4","","0.4","","9","","","","",""
"1995-01-08","1995","01","08","","-13.1","","-26.1","","-19.6","","37.6","","0.0","","0.0","","0.0","T","0.0","T","9","","","","",""
"1995-01-09","1995","01","09","","-13.7","","-22.5","","-18.1","","36.1","","0.0","","0.0","","0.6","","0.4","","9","","","","",""
"1995-01-10","1995","01","10","","-11.8","","-16.2","","-14.0","","32.0","","0.0","","0.0","T","0.4","","0.4","","8","","","","",""
